Condition,Chroma,ch_name,subject,day,group,theta
W,hbr,S5_D17 hbr,215,3,control,4.482839821975591e-08
constant,hbr,S5_D17 hbr,215,1,control,-7.39005327893373e-09
constant,hbr,S5_D17 hbr,215,3,control,-9.374049874918548e-09
A,hbo,S6_D16 hbo,215,1,control,2.0495658453713348e-07
A,hbo,S6_D16 hbo,215,3,control,-1.1417846321608565e-07
AV,hbo,S6_D16 hbo,215,1,control,5.031709455291219e-08
AV,hbo,S6_D16 hbo,215,3,control,6.470229947000407e-08
V,hbo,S6_D16 hbo,215,1,control,9.438292753627914e-08
V,hbo,S6_D16 hbo,215,3,control,8.360629159110416e-09
W,hbo,S6_D16 hbo,215,1,control,3.837152449759225e-08
W,hbo,S6_D16 hbo,215,3,control,-3.965234111462208e-08
constant,hbo,S6_D16 hbo,215,1,control,-2.9547815915814277e-08
constant,hbo,S6_D16 hbo,215,3,control,-1.212864821555387e-09
A,hbr,S6_D16 hbr,215,1,control,-2.0671157628447536e-08
A,hbr,S6_D16 hbr,215,3,control,6.4030729175329356e-09
AV,hbr,S6_D16 hbr,215,1,control,-4.264257162802921e-08
AV,hbr,S6_D16 hbr,215,3,control,-4.3090428033048315e-08
V,hbr,S6_D16 hbr,215,1,control,-7.883225904956469e-09
V,hbr,S6_D16 hbr,215,3,control,3.99744070018719e-08
W,hbr,S6_D16 hbr,215,1,control,-6.7836277840922806e-09
W,hbr,S6_D16 hbr,215,3,control,-1.113278256272121e-08
constant,hbr,S6_D16 hbr,215,1,control,5.271508225394306e-09
constant,hbr,S6_D16 hbr,215,3,control,1.630143140925876e-09
A,hbo,S6_D18 hbo,215,1,control,2.917548909407373e-07
A,hbo,S6_D18 hbo,215,3,control,-1.5956519799483873e-08
AV,hbo,S6_D18 hbo,215,1,control,1.7647773529460417e-07
AV,hbo,S6_D18 hbo,215,3,control,2.666487226149161e-08
V,hbo,S6_D18 hbo,215,1,control,1.9339517322156212e-07
V,hbo,S6_D18 hbo,215,3,control,2.1726348193590936e-09
W,hbo,S6_D18 hbo,215,1,control,1.1585136667482977e-07
W,hbo,S6_D18 hbo,215,3,control,7.517412574025743e-08
constant,hbo,S6_D18 hbo,215,1,control,-4.8085727652084874e-08
constant,hbo,S6_D18 hbo,215,3,control,-8.01769354680962e-09
A,hbr,S6_D18 hbr,215,1,control,4.285529424686906e-08
A,hbr,S6_D18 hbr,215,3,control,1.3166940893352408e-08
AV,hbr,S6_D18 hbr,215,1,control,1.0917998876199124e-08
AV,hbr,S6_D18 hbr,215,3,control,-2.338702894015833e-08
V,hbr,S6_D18 hbr,215,1,control,1.1381184724805134e-08
V,hbr,S6_D18 hbr,215,3,control,-4.924475189303598e-09
W,hbr,S6_D18 hbr,215,1,control,-1.1170611412932734e-08
W,hbr,S6_D18 hbr,215,3,control,-6.611015171072146e-08
constant,hbr,S6_D18 hbr,215,1,control,-2.405147807211941e-09
constant,hbr,S6_D18 hbr,215,3,control,7.2814071755197485e-09
A,hbo,S7_D15 hbo,215,1,control,1.346950719729914e-07
A,hbo,S7_D15 hbo,215,3,control,5.84087074270483e-08
AV,hbo,S7_D15 hbo,215,1,control,1.9838336166288782e-07
AV,hbo,S7_D15 hbo,215,3,control,-2.344994882001266e-08
V,hbo,S7_D15 hbo,215,1,control,6.006226599356932e-08
V,hbo,S7_D15 hbo,215,3,control,8.32845529954404e-10
W,hbo,S7_D15 hbo,215,1,control,9.498368985237497e-08
W,hbo,S7_D15 hbo,215,3,control,7.811622717639747e-08
constant,hbo,S7_D15 hbo,215,1,control,-2.4514868755597576e-08
constant,hbo,S7_D15 hbo,215,3,control,-2.9088992361409014e-09
A,hbr,S7_D15 hbr,215,1,control,9.165791148772875e-09
A,hbr,S7_D15 hbr,215,3,control,2.0892636965736902e-08
AV,hbr,S7_D15 hbr,215,1,control,6.317220897312348e-08
AV,hbr,S7_D15 hbr,215,3,control,1.1934400541602417e-08
V,hbr,S7_D15 hbr,215,1,control,2.8256750817780783e-08
V,hbr,S7_D15 hbr,215,3,control,3.562129654475469e-08
W,hbr,S7_D15 hbr,215,1,control,4.1105494796126474e-08
W,hbr,S7_D15 hbr,215,3,control,4.165610043822129e-08
constant,hbr,S7_D15 hbr,215,1,control,-7.063192687358438e-09
constant,hbr,S7_D15 hbr,215,3,control,-7.234142638131467e-09
A,hbo,S7_D17 hbo,215,1,control,8.473731876323975e-08
A,hbo,S7_D17 hbo,215,3,control,-3.587060269911953e-08
AV,hbo,S7_D17 hbo,215,1,control,2.1962359658253365e-07
AV,hbo,S7_D17 hbo,215,3,control,-3.3474143758065505e-08
V,hbo,S7_D17 hbo,215,1,control,1.197072411585815e-07
V,hbo,S7_D17 hbo,215,3,control,1.3942231596100334e-07
W,hbo,S7_D17 hbo,215,1,control,8.765449443608912e-08
W,hbo,S7_D17 hbo,215,3,control,1.26221721946635e-07
constant,hbo,S7_D17 hbo,215,1,control,-2.0000669416344922e-08
constant,hbo,S7_D17 hbo,215,3,control,-1.1595528616260573e-08
A,hbr,S7_D17 hbr,215,1,control,5.702493991020444e-09
A,hbr,S7_D17 hbr,215,3,control,-2.7952954216098663e-08
AV,hbr,S7_D17 hbr,215,1,control,5.330628089278196e-08
AV,hbr,S7_D17 hbr,215,3,control,1.93581594162508e-08
V,hbr,S7_D17 hbr,215,1,control,4.308909893207574e-08
V,hbr,S7_D17 hbr,215,3,control,4.828025337263417e-08
W,hbr,S7_D17 hbr,215,1,control,2.7096927250766077e-08
W,hbr,S7_D17 hbr,215,3,control,5.404721060241486e-08
constant,hbr,S7_D17 hbr,215,1,control,-6.494798459999068e-09
constant,hbr,S7_D17 hbr,215,3,control,-7.335509223792194e-09
A,hbo,S7_D19 hbo,215,1,control,6.185505063474353e-08
A,hbo,S7_D19 hbo,215,3,control,6.276805955649415e-08
AV,hbo,S7_D19 hbo,215,1,control,3.334754212207406e-07
AV,hbo,S7_D19 hbo,215,3,control,5.199199479340857e-08
V,hbo,S7_D19 hbo,215,1,control,8.129009601765991e-08
V,hbo,S7_D19 hbo,215,3,control,1.559912492145343e-07
W,hbo,S7_D19 hbo,215,1,control,-5.354473116785043e-09
W,hbo,S7_D19 hbo,215,3,control,1.0658130775559596e-07
constant,hbo,S7_D19 hbo,215,1,control,-1.9663165767891607e-08
constant,hbo,S7_D19 hbo,215,3,control,-1.2403037452636992e-08
A,hbr,S7_D19 hbr,215,1,control,1.0287196067689625e-08
A,hbr,S7_D19 hbr,215,3,control,-1.3705314663578396e-08
AV,hbr,S7_D19 hbr,215,1,control,7.558666193017004e-08
AV,hbr,S7_D19 hbr,215,3,control,2.0964871762878938e-08
V,hbr,S7_D19 hbr,215,1,control,4.730468853407626e-08
V,hbr,S7_D19 hbr,215,3,control,3.087864488656779e-08
W,hbr,S7_D19 hbr,215,1,control,2.2467495885534606e-08
W,hbr,S7_D19 hbr,215,3,control,3.259316648848608e-08
constant,hbr,S7_D19 hbr,215,1,control,-7.875861446917512e-09
constant,hbr,S7_D19 hbr,215,3,control,-3.890276616644847e-09
A,hbo,S8_D16 hbo,215,1,control,2.594229548280341e-07
A,hbo,S8_D16 hbo,215,3,control,-1.056485559319665e-07
AV,hbo,S8_D16 hbo,215,1,control,8.522757479510249e-08
AV,hbo,S8_D16 hbo,215,3,control,-4.35510117375074e-08
V,hbo,S8_D16 hbo,215,1,control,1.0046051620158154e-07
V,hbo,S8_D16 hbo,215,3,control,-2.1765229681415818e-08
W,hbo,S8_D16 hbo,215,1,control,8.016950289720986e-08
W,hbo,S8_D16 hbo,215,3,control,9.907204510049139e-08
constant,hbo,S8_D16 hbo,215,1,control,-3.615377365074552e-08
constant,hbo,S8_D16 hbo,215,3,control,-5.551222321027219e-09
A,hbr,S8_D16 hbr,215,1,control,9.309829943846213e-10
A,hbr,S8_D16 hbr,215,3,control,-4.0672838127743465e-08
AV,hbr,S8_D16 hbr,215,1,control,-7.006626071668244e-08
AV,hbr,S8_D16 hbr,215,3,control,-5.2668997923857005e-08
V,hbr,S8_D16 hbr,215,1,control,-1.857598049919862e-08
V,hbr,S8_D16 hbr,215,3,control,1.4192080610329403e-08
W,hbr,S8_D16 hbr,215,1,control,7.1042313807777135e-09
W,hbr,S8_D16 hbr,215,3,control,2.097337414817105e-08
constant,hbr,S8_D16 hbr,215,1,control,5.452368902487312e-09
constant,hbr,S8_D16 hbr,215,3,control,3.2894033112894057e-09
A,hbo,S8_D17 hbo,215,1,control,8.65941648110916e-08
A,hbo,S8_D17 hbo,215,3,control,-6.372065239587156e-08
AV,hbo,S8_D17 hbo,215,1,control,1.3391137011333778e-07
AV,hbo,S8_D17 hbo,215,3,control,-7.884602078758145e-08
V,hbo,S8_D17 hbo,215,1,control,3.0501851323674205e-08
V,hbo,S8_D17 hbo,215,3,control,-9.539568789959628e-09
W,hbo,S8_D17 hbo,215,1,control,5.70320666335908e-08
W,hbo,S8_D17 hbo,215,3,control,5.183911198753922e-08
constant,hbo,S8_D17 hbo,215,1,control,-1.9262566917971837e-08
constant,hbo,S8_D17 hbo,215,3,control,4.149175263437148e-09
A,hbr,S8_D17 hbr,215,1,control,-2.7731107744501915e-08
A,hbr,S8_D17 hbr,215,3,control,-9.986358337874305e-09
AV,hbr,S8_D17 hbr,215,1,control,-5.088426483969515e-08
AV,hbr,S8_D17 hbr,215,3,control,8.91132772441006e-09
V,hbr,S8_D17 hbr,215,1,control,-5.991919393651847e-09
V,hbr,S8_D17 hbr,215,3,control,1.4616641689868302e-08
W,hbr,S8_D17 hbr,215,1,control,-1.3093815308680798e-08
W,hbr,S8_D17 hbr,215,3,control,-2.0447815980437585e-08
constant,hbr,S8_D17 hbr,215,1,control,5.6014451401614795e-09
constant,hbr,S8_D17 hbr,215,3,control,6.391076058754818e-10
A,hbo,S8_D18 hbo,215,1,control,1.7705291313193774e-07
A,hbo,S8_D18 hbo,215,3,control,-6.481118727663535e-08
AV,hbo,S8_D18 hbo,215,1,control,3.0437625429697103e-10
AV,hbo,S8_D18 hbo,215,3,control,-6.346297565587245e-08
V,hbo,S8_D18 hbo,215,1,control,2.454997880407336e-08
V,hbo,S8_D18 hbo,215,3,control,5.088143752000976e-08
W,hbo,S8_D18 hbo,215,1,control,-3.059619678613748e-08
W,hbo,S8_D18 hbo,215,3,control,-1.1004606182533698e-07
constant,hbo,S8_D18 hbo,215,1,control,-1.0442199579255722e-08
constant,hbo,S8_D18 hbo,215,3,control,1.021594011802973e-08
A,hbr,S8_D18 hbr,215,1,control,2.686371565267433e-09
A,hbr,S8_D18 hbr,215,3,control,-6.55722744063907e-08
AV,hbr,S8_D18 hbr,215,1,control,-1.9241324424548607e-08
AV,hbr,S8_D18 hbr,215,3,control,-8.799085547587707e-08
V,hbr,S8_D18 hbr,215,1,control,9.671719602320207e-09
V,hbr,S8_D18 hbr,215,3,control,6.755348219635891e-08
W,hbr,S8_D18 hbr,215,1,control,-2.0959289394201986e-09
W,hbr,S8_D18 hbr,215,3,control,-1.6912444046155807e-08
constant,hbr,S8_D18 hbr,215,1,control,4.4737565950494115e-10
constant,hbr,S8_D18 hbr,215,3,control,1.100926855646768e-08
A,hbo,S8_D20 hbo,215,1,control,-4.315462255324987e-08
A,hbo,S8_D20 hbo,215,3,control,-1.547299007077481e-07
AV,hbo,S8_D20 hbo,215,1,control,-9.139560537790746e-08
AV,hbo,S8_D20 hbo,215,3,control,-8.869357993258499e-08
V,hbo,S8_D20 hbo,215,1,control,-7.135657320084677e-08
V,hbo,S8_D20 hbo,215,3,control,-1.3950323781065554e-07
W,hbo,S8_D20 hbo,215,1,control,-4.8144424345285305e-08
W,hbo,S8_D20 hbo,215,3,control,-6.18139305807851e-08
constant,hbo,S8_D20 hbo,215,1,control,1.3114086701313983e-08
constant,hbo,S8_D20 hbo,215,3,control,2.529083738467109e-08
A,hbr,S8_D20 hbr,215,1,control,-1.855868897244415e-08
A,hbr,S8_D20 hbr,215,3,control,-5.337875321558098e-09
AV,hbr,S8_D20 hbr,215,1,control,-6.608577490643889e-08
AV,hbr,S8_D20 hbr,215,3,control,-8.381152027412529e-08
V,hbr,S8_D20 hbr,215,1,control,-2.3915782274708178e-08
V,hbr,S8_D20 hbr,215,3,control,-2.7362726834813627e-08
W,hbr,S8_D20 hbr,215,1,control,-7.239480765313305e-09
W,hbr,S8_D20 hbr,215,3,control,-6.657920336408402e-08
constant,hbr,S8_D20 hbr,215,1,control,6.885538819480388e-09
constant,hbr,S8_D20 hbr,215,3,control,1.198067312432484e-08
A,hbo,S9_D17 hbo,215,1,control,-2.1404708114648316e-09
A,hbo,S9_D17 hbo,215,3,control,2.7234673493924787e-08
AV,hbo,S9_D17 hbo,215,1,control,7.318989077676959e-08
AV,hbo,S9_D17 hbo,215,3,control,-1.279800283628279e-08
V,hbo,S9_D17 hbo,215,1,control,5.0147757993424234e-08
V,hbo,S9_D17 hbo,215,3,control,1.6109459986153847e-07
W,hbo,S9_D17 hbo,215,1,control,2.4707559050356036e-08
W,hbo,S9_D17 hbo,215,3,control,1.0599719694305391e-07
constant,hbo,S9_D17 hbo,215,1,control,-3.5570011585532187e-09
constant,hbo,S9_D17 hbo,215,3,control,-1.1415026988838798e-08
A,hbr,S9_D17 hbr,215,1,control,1.091951387786188e-08
A,hbr,S9_D17 hbr,215,3,control,-3.400191678874123e-08
AV,hbr,S9_D17 hbr,215,1,control,4.227203474918296e-08
AV,hbr,S9_D17 hbr,215,3,control,2.426040681630636e-08
V,hbr,S9_D17 hbr,215,1,control,4.802076432792075e-08
V,hbr,S9_D17 hbr,215,3,control,6.613628643967139e-08
W,hbr,S9_D17 hbr,215,1,control,2.1750931699656896e-08
W,hbr,S9_D17 hbr,215,3,control,3.0635293005693054e-08
constant,hbr,S9_D17 hbr,215,1,control,-6.279952658957244e-09
constant,hbr,S9_D17 hbr,215,3,control,-7.1388235823968755e-09
A,hbo,S9_D19 hbo,215,1,control,2.500023188666085e-08
A,hbo,S9_D19 hbo,215,3,control,-1.9366279877425623e-08
AV,hbo,S9_D19 hbo,215,1,control,1.1431989409926856e-07
AV,hbo,S9_D19 hbo,215,3,control,4.378592296161037e-08
V,hbo,S9_D19 hbo,215,1,control,-7.533637849894172e-09
V,hbo,S9_D19 hbo,215,3,control,1.585358375511453e-07
W,hbo,S9_D19 hbo,215,1,control,4.04733837409203e-08
W,hbo,S9_D19 hbo,215,3,control,1.0445987282465652e-07
constant,hbo,S9_D19 hbo,215,1,control,-5.271927847847304e-09
constant,hbo,S9_D19 hbo,215,3,control,-9.834710095800553e-09
A,hbr,S9_D19 hbr,215,1,control,3.2906345248446236e-08
A,hbr,S9_D19 hbr,215,3,control,-5.461928785323499e-08
AV,hbr,S9_D19 hbr,215,1,control,5.9385477924271256e-08
AV,hbr,S9_D19 hbr,215,3,control,2.1981435399745725e-08
V,hbr,S9_D19 hbr,215,1,control,2.3665881319543914e-08
V,hbr,S9_D19 hbr,215,3,control,4.892156951095507e-08
W,hbr,S9_D19 hbr,215,1,control,2.567166970618155e-08
W,hbr,S9_D19 hbr,215,3,control,3.732913418734807e-08
constant,hbr,S9_D19 hbr,215,1,control,-7.163852551205358e-09
constant,hbr,S9_D19 hbr,215,3,control,-3.5560600563887136e-09
A,hbo,S9_D20 hbo,215,1,control,-1.5424610799421872e-07
A,hbo,S9_D20 hbo,215,3,control,-1.3400862000573964e-07
AV,hbo,S9_D20 hbo,215,1,control,-9.99102498371354e-08
AV,hbo,S9_D20 hbo,215,3,control,-1.0205037573959325e-07
V,hbo,S9_D20 hbo,215,1,control,-1.734602182523073e-07
V,hbo,S9_D20 hbo,215,3,control,8.610101696786485e-08
W,hbo,S9_D20 hbo,215,1,control,-3.162272585587154e-08
W,hbo,S9_D20 hbo,215,3,control,3.5620900910994403e-09
constant,hbo,S9_D20 hbo,215,1,control,3.026626132296209e-08
constant,hbo,S9_D20 hbo,215,3,control,1.018113668114939e-08
A,hbr,S9_D20 hbr,215,1,control,8.349197879757685e-09
A,hbr,S9_D20 hbr,215,3,control,-1.3232358495551974e-08
AV,hbr,S9_D20 hbr,215,1,control,6.396839706464287e-08
AV,hbr,S9_D20 hbr,215,3,control,1.4354140654073534e-08
V,hbr,S9_D20 hbr,215,1,control,4.3967117646180644e-08
V,hbr,S9_D20 hbr,215,3,control,7.785169922244579e-09
W,hbr,S9_D20 hbr,215,1,control,2.537244292568732e-08
W,hbr,S9_D20 hbr,215,3,control,-2.0407699558092257e-08
constant,hbr,S9_D20 hbr,215,1,control,-7.767102923298509e-09
constant,hbr,S9_D20 hbr,215,3,control,1.5248243245708556e-10
A,hbo,S9_D21 hbo,215,1,control,-1.1535084609584716e-07
A,hbo,S9_D21 hbo,215,3,control,-1.0216159882875684e-07
AV,hbo,S9_D21 hbo,215,1,control,-1.2691365252319852e-07
AV,hbo,S9_D21 hbo,215,3,control,-9.706920471778173e-08
V,hbo,S9_D21 hbo,215,1,control,-1.0925447716555576e-07
V,hbo,S9_D21 hbo,215,3,control,5.356553987216105e-09
W,hbo,S9_D21 hbo,215,1,control,2.3434293968787955e-09
W,hbo,S9_D21 hbo,215,3,control,1.1451539780200117e-07
constant,hbo,S9_D21 hbo,215,1,control,2.5906187012606792e-08
constant,hbo,S9_D21 hbo,215,3,control,1.6219923945696613e-08
A,hbr,S9_D21 hbr,215,1,control,-1.3910616514448248e-08
A,hbr,S9_D21 hbr,215,3,control,5.11771548892258e-08
AV,hbr,S9_D21 hbr,215,1,control,5.037604849201722e-08
AV,hbr,S9_D21 hbr,215,3,control,7.541555140950891e-08
V,hbr,S9_D21 hbr,215,1,control,2.0442726329472627e-08
V,hbr,S9_D21 hbr,215,3,control,-3.2605091966306255e-10
W,hbr,S9_D21 hbr,215,1,control,2.2475992540928653e-08
W,hbr,S9_D21 hbr,215,3,control,5.300767180169932e-08
constant,hbr,S9_D21 hbr,215,1,control,-4.955675904968112e-09
constant,hbr,S9_D21 hbr,215,3,control,-1.1571996395486512e-08
A,hbo,S10_D18 hbo,216,1,trained,-3.756673834133001e-08
A,hbo,S10_D18 hbo,216,3,trained,-4.1903065748460334e-08
AV,hbo,S10_D18 hbo,216,1,trained,-2.3150241808155326e-08
AV,hbo,S10_D18 hbo,216,3,trained,-5.27926975139241e-08
V,hbo,S10_D18 hbo,216,1,trained,5.717264640892704e-08
V,hbo,S10_D18 hbo,216,3,trained,-5.530702867379597e-08
W,hbo,S10_D18 hbo,216,1,trained,-5.889408196402597e-08
W,hbo,S10_D18 hbo,216,3,trained,1.542294175710806e-08
constant,hbo,S10_D18 hbo,216,1,trained,5.108083333610764e-10
constant,hbo,S10_D18 hbo,216,3,trained,1.025250081049518e-08
A,hbr,S10_D18 hbr,216,1,trained,-3.9615319160289795e-08
A,hbr,S10_D18 hbr,216,3,trained,-2.347245367925903e-09
AV,hbr,S10_D18 hbr,216,1,trained,-1.9292026084039036e-08
AV,hbr,S10_D18 hbr,216,3,trained,4.014237642085739e-08
V,hbr,S10_D18 hbr,216,1,trained,8.730601027052706e-09
V,hbr,S10_D18 hbr,216,3,trained,1.767033199564989e-08
W,hbr,S10_D18 hbr,216,1,trained,1.9939063923847934e-08
W,hbr,S10_D18 hbr,216,3,trained,8.156017253121816e-09
constant,hbr,S10_D18 hbr,216,1,trained,9.68601708977453e-10
constant,hbr,S10_D18 hbr,216,3,trained,-4.544279024414695e-09
A,hbo,S10_D20 hbo,216,1,trained,-2.5588889125892614e-10
A,hbo,S10_D20 hbo,216,3,trained,2.9860267978298205e-08
AV,hbo,S10_D20 hbo,216,1,trained,4.995053298621641e-08
AV,hbo,S10_D20 hbo,216,3,trained,-2.6390807972100812e-08
V,hbo,S10_D20 hbo,216,1,trained,8.453989306443148e-08
V,hbo,S10_D20 hbo,216,3,trained,-1.082184185175435e-08
W,hbo,S10_D20 hbo,216,1,trained,-2.1430896449883086e-08
W,hbo,S10_D20 hbo,216,3,trained,1.9798411803670113e-08
constant,hbo,S10_D20 hbo,216,1,trained,-9.785440059075184e-09
constant,hbo,S10_D20 hbo,216,3,trained,-1.467528383597559e-09
A,hbr,S10_D20 hbr,216,1,trained,-2.3388713873200782e-08
A,hbr,S10_D20 hbr,216,3,trained,-3.1032882755895775e-08
AV,hbr,S10_D20 hbr,216,1,trained,-3.3311337844668645e-08
AV,hbr,S10_D20 hbr,216,3,trained,-2.3208947572195726e-08
V,hbr,S10_D20 hbr,216,1,trained,-4.553882056122082e-09
V,hbr,S10_D20 hbr,216,3,trained,5.4061933806223125e-09
W,hbr,S10_D20 hbr,216,1,trained,3.004065637433701e-08
W,hbr,S10_D20 hbr,216,3,trained,-1.5340583345396806e-08
constant,hbr,S10_D20 hbr,216,1,trained,1.291816878888093e-11
constant,hbr,S10_D20 hbr,216,3,trained,3.908156065211365e-09
A,hbo,S10_D22 hbo,216,1,trained,-1.0102579452054675e-07
A,hbo,S10_D22 hbo,216,3,trained,-5.849507166206901e-08
AV,hbo,S10_D22 hbo,216,1,trained,-3.787084226601958e-08
AV,hbo,S10_D22 hbo,216,3,trained,-1.6533591470873393e-07
V,hbo,S10_D22 hbo,216,1,trained,8.207034283868045e-08
V,hbo,S10_D22 hbo,216,3,trained,-1.6476456394500182e-07
W,hbo,S10_D22 hbo,216,1,trained,-2.939512626250992e-08
W,hbo,S10_D22 hbo,216,3,trained,-4.352048806528666e-08
constant,hbo,S10_D22 hbo,216,1,trained,-9.479805798884038e-10
constant,hbo,S10_D22 hbo,216,3,trained,2.718905103581677e-08
A,hbr,S10_D22 hbr,216,1,trained,5.002414406281618e-09
A,hbr,S10_D22 hbr,216,3,trained,1.8059339329537793e-08
AV,hbr,S10_D22 hbr,216,1,trained,3.611155147993089e-08
AV,hbr,S10_D22 hbr,216,3,trained,5.119807761826517e-08
V,hbr,S10_D22 hbr,216,1,trained,4.73875010266884e-08
V,hbr,S10_D22 hbr,216,3,trained,7.130771641143186e-08
W,hbr,S10_D22 hbr,216,1,trained,2.0930506256872752e-08
W,hbr,S10_D22 hbr,216,3,trained,2.2596320219942668e-08
constant,hbr,S10_D22 hbr,216,1,trained,-8.114860947445236e-09
constant,hbr,S10_D22 hbr,216,3,trained,-8.73760825906547e-09
A,hbo,S11_D19 hbo,216,1,trained,-3.458970751588372e-07
A,hbo,S11_D19 hbo,216,3,trained,-3.0706129555655013e-07
AV,hbo,S11_D19 hbo,216,1,trained,-2.107056234351732e-07
AV,hbo,S11_D19 hbo,216,3,trained,-2.1769370158598096e-07
V,hbo,S11_D19 hbo,216,1,trained,-7.546918036970899e-08
V,hbo,S11_D19 hbo,216,3,trained,-2.6953999084469676e-07
W,hbo,S11_D19 hbo,216,1,trained,5.5025552721399534e-08
W,hbo,S11_D19 hbo,216,3,trained,-2.8077017366062486e-07
constant,hbo,S11_D19 hbo,216,1,trained,2.6870359953959045e-08
constant,hbo,S11_D19 hbo,216,3,trained,6.66015469383867e-08
A,hbr,S11_D19 hbr,216,1,trained,9.321352772992136e-08
A,hbr,S11_D19 hbr,216,3,trained,9.225750027252442e-08
AV,hbr,S11_D19 hbr,216,1,trained,3.0955965953631516e-08
AV,hbr,S11_D19 hbr,216,3,trained,-1.2942042022093886e-08
V,hbr,S11_D19 hbr,216,1,trained,4.064422004510222e-08
V,hbr,S11_D19 hbr,216,3,trained,5.22633542671576e-08
W,hbr,S11_D19 hbr,216,1,trained,2.4841932276043905e-08
W,hbr,S11_D19 hbr,216,3,trained,1.2515683475341909e-08
constant,hbr,S11_D19 hbr,216,1,trained,-1.2526214872963845e-08
constant,hbr,S11_D19 hbr,216,3,trained,-8.606155804604664e-09
A,hbo,S11_D21 hbo,216,1,trained,-1.3988343080697097e-07
A,hbo,S11_D21 hbo,216,3,trained,-1.5405263652955183e-07
AV,hbo,S11_D21 hbo,216,1,trained,-1.1072980009795792e-07
AV,hbo,S11_D21 hbo,216,3,trained,-1.5570252680057632e-07
V,hbo,S11_D21 hbo,216,1,trained,-5.015678373101499e-08
V,hbo,S11_D21 hbo,216,3,trained,-1.9760122452088788e-07
W,hbo,S11_D21 hbo,216,1,trained,4.264566066419191e-08
W,hbo,S11_D21 hbo,216,3,trained,-1.9232045788207233e-07
constant,hbo,S11_D21 hbo,216,1,trained,1.266288181571758e-08
constant,hbo,S11_D21 hbo,216,3,trained,4.368253664416829e-08
A,hbr,S11_D21 hbr,216,1,trained,2.0221509008631146e-08
A,hbr,S11_D21 hbr,216,3,trained,3.367707630269079e-08
AV,hbr,S11_D21 hbr,216,1,trained,2.6485642691689558e-08
AV,hbr,S11_D21 hbr,216,3,trained,1.125131469120073e-08
V,hbr,S11_D21 hbr,216,1,trained,2.2161254239711532e-08
V,hbr,S11_D21 hbr,216,3,trained,3.8218034615695626e-08
W,hbr,S11_D21 hbr,216,1,trained,-8.482330408614033e-09
W,hbr,S11_D21 hbr,216,3,trained,2.3767187691799494e-09
constant,hbr,S11_D21 hbr,216,1,trained,-4.412829420395836e-09
constant,hbr,S11_D21 hbr,216,3,trained,-5.144693310342226e-09
A,hbo,S11_D23 hbo,216,1,trained,-1.740097265842989e-07
A,hbo,S11_D23 hbo,216,3,trained,-1.2914511231333116e-07
AV,hbo,S11_D23 hbo,216,1,trained,-1.1758025745535741e-07
AV,hbo,S11_D23 hbo,216,3,trained,-2.0892150652145562e-07
V,hbo,S11_D23 hbo,216,1,trained,-9.627399223103565e-08
V,hbo,S11_D23 hbo,216,3,trained,-1.9755852413444514e-07
W,hbo,S11_D23 hbo,216,1,trained,7.369189132155422e-08
W,hbo,S11_D23 hbo,216,3,trained,-2.530590572912794e-07
constant,hbo,S11_D23 hbo,216,1,trained,1.2732490603520299e-08
constant,hbo,S11_D23 hbo,216,3,trained,4.732945735245903e-08
A,hbr,S11_D23 hbr,216,1,trained,5.4685749427314325e-08
A,hbr,S11_D23 hbr,216,3,trained,4.9448887409633215e-08
AV,hbr,S11_D23 hbr,216,1,trained,5.391573170851783e-08
AV,hbr,S11_D23 hbr,216,3,trained,1.995251807355828e-08
V,hbr,S11_D23 hbr,216,1,trained,7.163393708073611e-08
V,hbr,S11_D23 hbr,216,3,trained,5.831344911139256e-08
W,hbr,S11_D23 hbr,216,1,trained,3.6672696447899084e-09
W,hbr,S11_D23 hbr,216,3,trained,3.775307243962121e-09
constant,hbr,S11_D23 hbr,216,1,trained,-1.1780539027247627e-08
constant,hbr,S11_D23 hbr,216,3,trained,-8.391269181935984e-09
A,hbo,S12_D20 hbo,216,1,trained,-7.26812398295163e-08
A,hbo,S12_D20 hbo,216,3,trained,-3.3024263425068932e-09
AV,hbo,S12_D20 hbo,216,1,trained,3.87786618849874e-08
AV,hbo,S12_D20 hbo,216,3,trained,-7.693234915526753e-08
V,hbo,S12_D20 hbo,216,1,trained,9.826011321510208e-08
V,hbo,S12_D20 hbo,216,3,trained,-5.327951836369987e-08
W,hbo,S12_D20 hbo,216,1,trained,6.897034860036094e-09
W,hbo,S12_D20 hbo,216,3,trained,-2.3963581624565432e-08
constant,hbo,S12_D20 hbo,216,1,trained,-8.423044016440486e-09
constant,hbo,S12_D20 hbo,216,3,trained,5.4226601278120125e-09
A,hbr,S12_D20 hbr,216,1,trained,-7.078720177247494e-09
A,hbr,S12_D20 hbr,216,3,trained,-2.229769752534212e-08
AV,hbr,S12_D20 hbr,216,1,trained,-3.2913560336700597e-09
AV,hbr,S12_D20 hbr,216,3,trained,-6.274670418987622e-09
V,hbr,S12_D20 hbr,216,1,trained,-1.992011137756044e-08
V,hbr,S12_D20 hbr,216,3,trained,-1.1550452698131543e-08
W,hbr,S12_D20 hbr,216,1,trained,-1.5519896615793412e-09
W,hbr,S12_D20 hbr,216,3,trained,-2.8822911139204506e-08
constant,hbr,S12_D20 hbr,216,1,trained,3.1489904699035083e-10
constant,hbr,S12_D20 hbr,216,3,trained,6.04451323332987e-09
